Price(VND),Acreage,Area,Bedrooms,Floors,Parking,Address,District
42000000000.0,326,30x14m,5,5.0,0,"Đường Lê Đức Thọ, Phường An Nhơn, Hồ Chí Minh",Phường An Nhơn
20000000000.0,104,nan,1,1.0,0,"Đường Bùi Đình Túy, Phường Bình Thạnh, Hồ Chí Minh",Phường Bình Thạnh
35500000000.0,228,"7,6x30m",1,1.0,0,"Đường Nguyễn Thị Thập, Phường Tân Thuận, Hồ Chí Minh",Phường Tân Thuận
76000000000.0,823,17x45m,1,1.0,0,"Đường Nguyễn Oanh, Phường Gò Vấp, Hồ Chí Minh",Phường Gò Vấp
34000000000.0,298,"7,7x37m",1,1.0,0,"Đường Nguyễn Oanh, Phường Gò Vấp, Hồ Chí Minh",Phường Gò Vấp
31000000000.0,105,"4,8x22m",4,4.0,0,"Đường Dương Bá Trạc, Phường Chánh Hưng, Hồ Chí Minh",Phường Chánh Hưng
47000000000.0,130,"4,06x32m",5,5.0,0,"Đường Nguyễn Trãi, Phường Cầu Ông Lãnh, Hồ Chí Minh",Quận 1
40000000000.0,154,"9,6x16m",5,5.0,0,"Đường Lê Đại Hành, Phường Phú Thọ, Hồ Chí Minh",Phường Phú Thọ
39000000000.0,330,nan,2,2.0,0,"Đường Trường Chinh, Phường Tân Sơn, Hồ Chí Minh",Phường Tân Sơn
85000000000.0,1268,21x62m,1,1.0,0,"Đường Gò Dưa, Phường Tam Bình, Hồ Chí Minh",TP Thủ Đức
26000000000.0,80,4x20m,5,5.0,0,"Đường Trần Lựu, Phường An Khánh, Hồ Chí Minh",TP Thủ Đức
26000000000.0,89,"4,25x21m",4,4.0,0,"Đường Nguyễn Chí Thanh, Phường An Đông, Hồ Chí Minh",Phường An Đông
25000000000.0,160,"7,5x22m",1,1.0,0,"Đường Lạc Long Quân, Phường Hòa Bình, Hồ Chí Minh",Phường Hòa Bình
46000000000.0,280,9x22m,1,1.0,0,"Đường Ung Văn Khiêm, Phường Thạnh Mỹ Tây, Hồ Chí Minh",Phường Thạnh Mỹ Tây
85000000000.0,840,14x60m,1,1.0,0,"Đường Lê Văn Quới, Phường Bình Hưng Hòa, Hồ Chí Minh",Quận Bình Tân
250000000000.0,1600,50x33m,5,5.0,0,"Đường Khổng Tử, Phường Thủ Đức, Hồ Chí Minh",TP Thủ Đức
55000000000.0,619,10x69m,1,1.0,0,"Đường Tân Kỳ Tân Quý, Phường Tây Thạnh, Hồ Chí Minh",Quận Tân Phú
100000000000.0,271,8x36m,1,1.0,0,"Đường Cống Quỳnh, Phường Cầu Ông Lãnh, Hồ Chí Minh",Quận 1
28000000000.0,118,6x17m,5,5.0,0,"Đường Bình Thới, Phường Bình Thới, Hồ Chí Minh",Phường Bình Thới
26000000000.0,126,6x21m,4,4.0,0,"Đường Xô Viết Nghệ Tĩnh, Phường Thạnh Mỹ Tây, Hồ Chí Minh",Phường Thạnh Mỹ Tây
29000000000.0,160,8x20m,4,4.0,0,"Đường Nguyễn Văn Khối, Phường Thông Tây Hội, Hồ Chí Minh",Phường Thông Tây Hội
24000000000.0,124,"4,6x27m",2,2.0,0,"Đường Nguyễn Thị Thập, Phường Tân Mỹ, Hồ Chí Minh",Phường Tân Mỹ
60000000000.0,1000,25x40m,1,1.0,0,"Đường Tô Ký, Phường Trung Mỹ Tây, Hồ Chí Minh",Quận 12
65000000000.0,600,15x45m,2,2.0,0,"Đường Âu Dương Lân, Phường Chánh Hưng, Hồ Chí Minh",Phường Chánh Hưng
27000000000.0,225,"7,5x30m",1,1.0,0,"Đường Kênh Tân Hóa, Phường Tân Phú, Hồ Chí Minh",Quận 7
82000000000.0,501,nan,4,4.0,0,"Đường Tô Ngọc Vân, Phường Tam Bình, Hồ Chí Minh",TP Thủ Đức
29000000000.0,243,12x22m,3,3.0,0,"Đường Chế Lan Viên, Phường Tây Thạnh, Hồ Chí Minh",Quận Tân Phú
49000000000.0,80,4x20m,4,4.0,0,"Đường Lý Tự Trọng, Phường Bến Thành, Hồ Chí Minh",Quận 1
60000000000.0,162,"8,1x20m",5,5.0,0,"Đường 3/2, Phường Diên Hồng, Hồ Chí Minh",Phường Diên Hồng
58000000000.0,93,"5,5x17m",3,3.0,0,"Đường Lê Lai, Phường Bến Thành, Hồ Chí Minh",Quận 1
34000000000.0,154,8x19m,4,4.0,0,"Đường Nguyễn Thị Nhỏ, Phường Phú Thọ, Hồ Chí Minh",Phường Phú Thọ
27000000000.0,150,6x25m,4,4.0,0,"Đường Số 7, Phường An Lạc, Hồ Chí Minh",Quận Bình Tân
59000000000.0,200,8x25m,4,4.0,0,"Đường Nguyễn Hoàng, Phường An Khánh, Hồ Chí Minh",TP Thủ Đức
62000000000.0,422,"11,9x34m",1,1.0,0,"Đường Kinh Dương Vương, Phường An Lạc, Hồ Chí Minh",Quận Bình Tân
60000000000.0,450,18x25m,5,5.0,0,"Đường Tân Hóa, Phường Minh Phụng, Hồ Chí Minh",Phường Minh Phụng
29000000000.0,148,8x15m,3,3.0,0,"Đường Kinh Dương Vương, Phường Phú Lâm, Hồ Chí Minh",Phường Phú Lâm
18000000000.0,68,4x17m,3,3.0,0,"Đường Ngô Tất Tố, Phường Thạnh Mỹ Tây, Hồ Chí Minh",Phường Thạnh Mỹ Tây
26000000000.0,132,11x12m,1,1.0,0,"Đường Nguyễn Thượng Hiền, Phường Bình Lợi Trung, Hồ Chí Minh",Phường Bình Lợi Trung
28000000000.0,156,"8x19,5m",3,3.0,0,"Đường Hoàng Hoa Thám, Phường Gia Định, Hồ Chí Minh",Phường Gia Định
115000000000.0,1080,18x60m,2,2.0,0,"Đường Kinh Dương Vương, Phường An Lạc, Hồ Chí Minh",Quận Bình Tân
210000000000.0,2859,34x75m,1,1.0,0,"Đường Nguyễn Duy Trinh, Phường Long Trường, Hồ Chí Minh",TP Thủ Đức
100000000000.0,435,"14,5x30m",1,1.0,0,"Đường Đinh Tiên Hoàng, Phường Tân Định, Hồ Chí Minh",Quận 1
55000000000.0,493,"9,5x49m",1,1.0,0,"Đường Nguyễn Duy Trinh, Phường Bình Trưng, Hồ Chí Minh",Phường Bình Trưng
59000000000.0,332,10x27m,1,1.0,0,"Đường Lê Quang Định, Phường Bình Lợi Trung, Hồ Chí Minh",Phường Bình Lợi Trung
52000000000.0,287,"11,5x25m",4,4.0,0,"Đường Thăng Long, Phường Tân Sơn Nhất, Hồ Chí Minh",Phường Tân Sơn Nhất
30000000000.0,180,10x20m,1,1.0,0,"Đường Bùi Tá Hán, Phường An Khánh, Hồ Chí Minh",TP Thủ Đức
62000000000.0,420,10x38m,4,4.0,0,"Đường Nguyễn Kiệm, Phường Đức Nhuận, Hồ Chí Minh",Phường Đức Nhuận
800000000000.0,1060,23x55m,1,1.0,0,"Đường Nguyễn Văn Trỗi, Phường Cầu Kiệu, Hồ Chí Minh",Phường Cầu Kiệu
65000000000.0,297,9x33m,1,1.0,0,"Đường Kinh Dương Vương, Phường Phú Lâm, Hồ Chí Minh",Phường Phú Lâm
50000000000.0,230,10x23m,1,1.0,0,"Đường Cao Đức Lân, Phường An Khánh, Hồ Chí Minh",TP Thủ Đức
150000000000.0,3500,23x123m,1,1.0,0,"Đường Nguyễn Duy Trinh, Phường Long Phước, Hồ Chí Minh",TP Thủ Đức
55000000000.0,200,10x20m,3,3.0,0,"Đường Nguyễn Quý Đức, Phường An Khánh, Hồ Chí Minh",TP Thủ Đức
111000000000.0,2400,40x60m,1,1.0,0,"Đường Chế Lan Viên, Phường Tây Thạnh, Hồ Chí Minh",Quận Tân Phú
24000000000.0,91,"4,2x22m",5,5.0,0,"Đường Lý Thái Tổ, Phường Vườn Lài, Hồ Chí Minh",Phường Vườn Lài
41000000000.0,160,9x17m,4,4.0,0,"Đường Phan Đình Phùng, Phường Cầu Kiệu, Hồ Chí Minh",Phường Cầu Kiệu
25500000000.0,159,7x22m,1,1.0,0,"Đường Khánh Hội, Phường Vĩnh Hội, Hồ Chí Minh",Phường Vĩnh Hội
38000000000.0,220,10x22m,1,1.0,0,"Đường Nguyễn Thị Thập, Phường Tân Hưng, Hồ Chí Minh",Quận 7
150000000000.0,3500,23x120m,1,1.0,0,"Đường Nguyễn Duy Trinh, Phường Long Phước, Hồ Chí Minh",TP Thủ Đức
70000000000.0,1005,17x52m,1,1.0,0,"Đường Hoàng Quốc Việt, Phường Tân Mỹ, Hồ Chí Minh",Phường Tân Mỹ
50000000000.0,550,"12,5x42m",1,1.0,0,"Đường Phạm Hữu Lầu, Phường Tân Mỹ, Hồ Chí Minh",Phường Tân Mỹ
40500000000.0,180,10x18m,3,3.0,0,"Đường Võ Thị Sáu, Phường Tân Định, Hồ Chí Minh",Quận 1
70000000000.0,152,"7,7x19m",5,5.0,0,"Đường Lê Công Kiều, Phường Sài Gòn, Hồ Chí Minh",Phường Sài Gòn
38000000000.0,160,8x20m,1,1.0,0,"Đường Tân Cảng, Phường Thạnh Mỹ Tây, Hồ Chí Minh",Phường Thạnh Mỹ Tây
90000000000.0,1209,15x60m,1,1.0,0,"Đường Hồ Học Lãm, Phường An Lạc, Hồ Chí Minh",Quận Bình Tân
60000000000.0,380,14x26m,3,3.0,0,"Đường Bà Hom, Phường Phú Lâm, Hồ Chí Minh",Phường Phú Lâm
50000000000.0,556,"14,3x39m",1,1.0,0,"Đường Hậu Giang, Phường Phú Lâm, Hồ Chí Minh",Phường Phú Lâm
44000000000.0,300,10x30m,3,3.0,0,"Đường Nguyễn Trọng Tuyển, Phường Cầu Kiệu, Hồ Chí Minh",Phường Cầu Kiệu
125000000000.0,253,11x23m,4,4.0,0,"Đường Phạm Ngọc Thạch, Phường Xuân Hòa, Hồ Chí Minh",Phường Xuân Hòa
155000000000.0,408,17x24m,2,2.0,0,"Đường Nguyễn Đình Chiểu, Phường Xuân Hòa, Hồ Chí Minh",Phường Xuân Hòa
43000000000.0,440,11x40m,2,2.0,0,"Đường Quang Trung, Phường Thông Tây Hội, Hồ Chí Minh",Phường Thông Tây Hội
150000000000.0,1714,28x60m,1,1.0,0,"Đường Nguyễn Thị Thập, Phường Tân Mỹ, Hồ Chí Minh",Phường Tân Mỹ
45000000000.0,572,13x44m,1,1.0,0,"Đường Quang Trung, Phường An Hội Tây, Hồ Chí Minh",Phường An Hội Tây
35000000000.0,252,10x30m,2,2.0,0,"Đường Âu Cơ, Phường Bảy Hiền, Hồ Chí Minh",Phường Bảy Hiền
45000000000.0,200,8x25m,4,4.0,0,"Đường Lý Thường Kiệt, Phường Tân Hòa, Hồ Chí Minh",Phường Tân Hòa
45000000000.0,250,10x25m,1,1.0,0,"Đường Bùi Đình Túy, Phường Bình Thạnh, Hồ Chí Minh",Phường Bình Thạnh
39000000000.0,82,"4,1x20m",5,5.0,0,"Đường Hải Thượng Lãn Ông, Phường Chợ Lớn, Hồ Chí Minh",Phường Chợ Lớn
69000000000.0,160,8x20m,2,2.0,0,"Đường Nguyễn Trãi, Phường Chợ Quán, Hồ Chí Minh",Phường Chợ Quán
155000000000.0,630,18x35m,3,3.0,0,"Đường Võ Thị Sáu, Phường Xuân Hòa, Hồ Chí Minh",Phường Xuân Hòa
67000000000.0,214,"9,6x20m",3,3.0,0,"Đường Trần Cao Vân, Phường Xuân Hòa, Hồ Chí Minh",Phường Xuân Hòa
39000000000.0,84,7x12m,5,5.0,0,"Đường Nguyễn Trãi, Phường Chợ Quán, Hồ Chí Minh",Phường Chợ Quán
36800000000.0,160,8x20m,1,1.0,0,"Đường Trương Văn Bang, Phường Cát Lái, Hồ Chí Minh",TP Thủ Đức
39000000000.0,144,"5,5x25m",1,1.0,0,"Đường Trần Não, Phường An Khánh, Hồ Chí Minh",TP Thủ Đức
69000000000.0,760,11x70m,1,1.0,0,"Đường Lê Đức Thọ, Phường An Hội Đông, Hồ Chí Minh",Phường An Hội Đông
45000000000.0,243,9x27m,3,3.0,0,"Đường Hồng Hà, Phường Tân Sơn Hòa, Hồ Chí Minh",Phường Tân Sơn Hòa
24000000000.0,75,5x15m,5,5.0,0,"Đường Hoàng Sa, Phường Tân Định, Hồ Chí Minh",Quận 1
95000000000.0,550,26x28m,1,1.0,0,"Đường Hòa Bình, Phường Hòa Bình, Hồ Chí Minh",Phường Hòa Bình
50000000000.0,154,nan,1,1.0,0,"Đường Mạc Đĩnh Chi, Phường Tân Định, Hồ Chí Minh",Quận 1
65000000000.0,418,15x19m,1,1.0,0,"Đường Phạm Viết Chánh, Phường Thạnh Mỹ Tây, Hồ Chí Minh",Phường Thạnh Mỹ Tây
24000000000.0,120,"4,6x30m",4,4.0,0,"Đường Bạch Đằng, Phường Gia Định, Hồ Chí Minh",Phường Gia Định
90000000000.0,176,8x22m,5,5.0,0,"Đường Lê Thánh Tôn, Phường Bến Thành, Hồ Chí Minh",Quận 1
62000000000.0,1400,16x67m,1,1.0,0,"Đường Quốc Lộ 1A, Phường An Lạc, Hồ Chí Minh",Quận Bình Tân
77000000000.0,250,8x25m,1,1.0,0,"Đường Nguyễn Đình Chiểu, Phường Bàn Cờ, Hồ Chí Minh",Phường Bàn Cờ
80000000000.0,160,8x20m,5,5.0,0,"Đường Lê Thánh Tôn, Phường Bến Thành, Hồ Chí Minh",Quận 1
27500000000.0,130,"7,5x17m",3,3.0,0,"Đường Nguyễn Cửu Vân, Phường Gia Định, Hồ Chí Minh",Phường Gia Định
47000000000.0,153,9x17m,1,1.0,0,"Đường Mạc Đĩnh Chi, Phường Tân Định, Hồ Chí Minh",Quận 1
150000000000.0,108,"4,5x24m",4,4.0,0,"Đường Nguyễn Huệ, Phường Sài Gòn, Hồ Chí Minh",Phường Sài Gòn
59000000000.0,300,10x30m,5,5.0,0,"Đường Đồng Đen, Phường Bảy Hiền, Hồ Chí Minh",Phường Bảy Hiền
38000000000.0,110,5x22m,1,1.0,0,"Đường Phạm Ngũ Lão, Phường Bến Thành, Hồ Chí Minh",Quận 1
65000000000.0,461,"13,5x34m",1,1.0,0,"Đường Nguyễn Duy Trinh, Phường Bình Trưng, Hồ Chí Minh",Phường Bình Trưng
21500000000.0,85,5x17m,3,3.0,0,"Đường Nguyễn Hồng Đào, Phường Tân Bình, Hồ Chí Minh",Phường Tân Bình
60000000000.0,184,8x23m,3,3.0,0,"Đường Phan Kế Bính, Phường Tân Định, Hồ Chí Minh",Quận 1
55000000000.0,351,"9,6x28m",3,3.0,0,"Đường Xô Viết Nghệ Tĩnh, Phường Thạnh Mỹ Tây, Hồ Chí Minh",Phường Thạnh Mỹ Tây
185000000000.0,1892,33x60m,1,1.0,0,"Đường Tô Hiệu, Phường Phú Thạnh, Hồ Chí Minh",Quận Tân Phú
10000000000.0,160,8x20m,4,3.0,1,"Đường Vườn Lài, Phường An Phú Đông, Hồ Chí Minh",Quận 12
5500000000.0,85,7x12m,2,1.0,0,"Đường Phan Văn Trị, Phường Gò Vấp, Hồ Chí Minh",Phường Gò Vấp
5600000000.0,80,"6,2x13m",0,,0,"Đường Vườn Lài, Phường An Phú Đông, Hồ Chí Minh",Quận 12
25000000000.0,571,26x22m,0,,0,"Đường Bình Quới, Phường Bình Quới, Hồ Chí Minh",Phường Bình Quới
16500000000.0,196,"8,15x24m",0,,0,"Đường Lê Quang Định, Phường Hạnh Thông, Hồ Chí Minh",Phường Hạnh Thông
22800000000.0,163,6x28m,1,1.0,1,"Đường Bàu Cát, Phường Bảy Hiền, Hồ Chí Minh",Phường Bảy Hiền
25000000000.0,4700,52x90m,0,,0,"Đường Tân Thới Nhì 14, Xã Xuân Thới Sơn, Hồ Chí Minh",Huyện Hóc Môn
6900000000.0,79,"5,3x13m",4,4.0,1,"Đường Tô Ký, Phường Trung Mỹ Tây, Hồ Chí Minh",Quận 12
7990000000.0,120,4x30m,5,3.0,1,"Đường Huỳnh Thị Hai, Phường Trung Mỹ Tây, Hồ Chí Minh",Quận 12
8700000000.0,148,5x30m,4,3.0,1,"Đường Thới An 20, Phường Thới An, Hồ Chí Minh",Quận 12
4800000000.0,110,4x28m,4,3.0,1,"Đường Tân Chánh Hiệp 10, Phường Trung Mỹ Tây, Hồ Chí Minh",Quận 12
3800000000.0,38,4x10m,4,3.0,1,"Đường Thới An 22, Phường Thới An, Hồ Chí Minh",Quận 12
12000000000.0,122,5x25m,3,3.0,1,"Đường Huỳnh Thị Hai, Phường Trung Mỹ Tây, Hồ Chí Minh",Quận 12
22000000000.0,310,10x35m,2,1.0,1,"Đường Mỹ Huề, Xã Bà Điểm, Hồ Chí Minh",Huyện Hóc Môn
7000000000.0,100,5x20m,5,4.0,1,"Đường Thạnh Lộc 44, Phường An Phú Đông, Hồ Chí Minh",Quận 12
6990000000.0,94,4x24m,4,2.0,1,"Đường Nguyễn Thị Thơi, Phường Tân Thới Hiệp, Hồ Chí Minh",Quận 12
7100000000.0,80,"4,4x18m",3,4.0,1,"Đường Thạnh Xuân 25, Phường Thới An, Hồ Chí Minh",Quận 12
6350000000.0,80,4x20m,5,5.0,1,"Đường Thạnh Xuân 40, Phường Thới An, Hồ Chí Minh",Quận 12
7290000000.0,150,5x30m,3,3.0,1,"Đường Quang Trung, Xã Hóc Môn, Hồ Chí Minh",Huyện Hóc Môn
5200000000.0,65,"4,5x15m",4,4.0,1,"Đường Bùi Văn Ngữ, Phường Tân Thới Hiệp, Hồ Chí Minh",Quận 12
6990000000.0,140,10x14m,3,3.0,1,"Đường Lê Văn Khương, Phường Tân Thới Hiệp, Hồ Chí Minh",Quận 12
5680000000.0,95,"4,2x23m",5,2.0,1,"Đường Nguyễn Ảnh Thủ, Phường Tân Thới Hiệp, Hồ Chí Minh",Quận 12
6300000000.0,114,"4,2x25m",4,3.0,1,"Đường Đông Hưng Thuận 5, Phường Đông Hưng Thuận, Hồ Chí Minh",Quận 12
4950000000.0,92,4x24m,2,1.0,1,"Đường Trần Thị Hè, Phường Tân Thới Hiệp, Hồ Chí Minh",Quận 12
5390000000.0,112,6x31m,4,1.0,1,"Đường Lê Văn Khương, Phường Tân Thới Hiệp, Hồ Chí Minh",Quận 12
4690000000.0,60,4x15m,3,2.0,0,"Đường Tân Chánh Hiệp 5, Phường Trung Mỹ Tây, Hồ Chí Minh",Quận 12
6490000000.0,100,5x20m,6,2.0,0,"Đường Lâm Thị Hố, Phường Tân Thới Hiệp, Hồ Chí Minh",Quận 12
4850000000.0,51,4x13m,4,4.0,1,"Đường Lâm Thị Hố, Phường Tân Thới Hiệp, Hồ Chí Minh",Quận 12
5250000000.0,52,4x13m,4,4.0,0,"Đường Thới An 5, Phường Thới An, Hồ Chí Minh",Quận 12
5300000000.0,68,"4,2x16,5m",5,4.0,1,"Đường Hiệp Thành 13, Phường Tân Thới Hiệp, Hồ Chí Minh",Quận 12
5250000000.0,72,5x15m,4,3.0,1,"Đường Nguyễn Ảnh Thủ, Phường Tân Thới Hiệp, Hồ Chí Minh",Quận 12
3990000000.0,87,5x18m,4,1.0,1,"Đường Tân Chánh Hiệp 7, Phường Trung Mỹ Tây, Hồ Chí Minh",Quận 12
4390000000.0,68,4x17m,3,2.0,0,"Đường Hiệp Thành 13, Phường Tân Thới Hiệp, Hồ Chí Minh",Quận 12
3250000000.0,33,4x10m,2,2.0,0,"Đường Nguyễn Thị Kiểu, Phường Tân Thới Hiệp, Hồ Chí Minh",Quận 12
3650000000.0,48,4x12m,2,2.0,0,"Đường Thới An 10, Phường Thới An, Hồ Chí Minh",Quận 12
4350000000.0,85,"4,3x20m",1,1.0,1,"Đường Hiệp Thành 13, Phường Tân Thới Hiệp, Hồ Chí Minh",Quận 12
11600000000.0,120,6x20m,4,4.0,1,"Đường Tô Ký, Phường Trung Mỹ Tây, Hồ Chí Minh",Quận 12
13000000000.0,150,"8,5x18m",5,3.0,1,"Đường Nguyễn Ảnh Thủ, Phường Tân Thới Hiệp, Hồ Chí Minh",Quận 12
5850000000.0,127,"7,5x17m",5,2.0,1,"Đường Ấp Đông 1, Xã Đông Thạnh, Hồ Chí Minh",Huyện Hóc Môn
16800000000.0,315,"12x26,2m",5,4.0,1,"Đường Hà Huy Giáp, Phường An Phú Đông, Hồ Chí Minh",Quận 12
6250000000.0,106,"6,8x16m",3,2.0,1,"Đường Đông Thạnh 8, Xã Đông Thạnh, Hồ Chí Minh",Huyện Hóc Môn
17800000000.0,375,14x32m,6,3.0,1,"Đường Phan Văn Hớn, Phường Đông Hưng Thuận, Hồ Chí Minh",Quận 12
5990000000.0,85,"4,5x19m",2,1.0,1,"Đường Trường Chinh, Phường Đông Hưng Thuận, Hồ Chí Minh",Quận 12
4100000000.0,66,"5,4x13m",3,2.0,0,"Đường Lê Văn Khương, Phường Tân Thới Hiệp, Hồ Chí Minh",Quận 12
3450000000.0,100,5x20m,0,,0,"Đường Huỳnh Thị Na, Xã Hóc Môn, Hồ Chí Minh",Huyện Hóc Môn
4850000000.0,100,6x17m,0,,0,"Đường Trần Thị Cờ, Phường Thới An, Hồ Chí Minh",Quận 12
5800000000.0,72,4x18m,0,,0,"Đường Tân Thới Hiệp 8, Phường Tân Thới Hiệp, Hồ Chí Minh",Quận 12
4400000000.0,100,"4,3x22m",0,,0,"Đường Trung Mỹ Tây 2A, Phường Trung Mỹ Tây, Hồ Chí Minh",Quận 12
5200000000.0,82,"7,3x12m",0,,1,"Đường Hiệp Thành 35, Phường Tân Thới Hiệp, Hồ Chí Minh",Quận 12
14900000000.0,150,"4,5x24m",6,4.0,1,"Đường Lê Quang Định, Phường Bình Lợi Trung, Hồ Chí Minh",Phường Bình Lợi Trung
11500000000.0,90,"4,6x20m",6,4.0,1,"Đường Hoàng Hoa Thám, Phường Bình Lợi Trung, Hồ Chí Minh",Phường Bình Lợi Trung
12500000000.0,200,"10,5x19m",0,,0,"Đường số 11, Phường Long Trường, Hồ Chí Minh",TP Thủ Đức
23000000000.0,235,"10x23,5m",0,,0,"Đường Liên Phường, Phường Phước Long, Hồ Chí Minh",Đường Liên Phường
17900000000.0,200,8x25m,0,,0,"Đường Dương Đình Hội, Phường Phước Long, Hồ Chí Minh",Phường Phước Long
9500000000.0,140,7x20m,0,,0,"Đường Phước Thiện, Phường Long Bình, Hồ Chí Minh",TP Thủ Đức
15700000000.0,372,"10,6x32m",0,,0,"Đường Số 40, Phường Hiệp Bình, Hồ Chí Minh",TP Thủ Đức
7100000000.0,86,"4,2x20m",0,,0,"Đường số 11, Phường Thủ Đức, Hồ Chí Minh",TP Thủ Đức
10500000000.0,75,"4,3x18m",4,4.0,1,"Đường số 41, Phường Hiệp Bình, Hồ Chí Minh",TP Thủ Đức
22000000000.0,530,"15,5x38m",0,,0,"Đường Nguyễn Văn Tăng, Phường Long Bình, Hồ Chí Minh",TP Thủ Đức
26500000000.0,380,"7,3x52m",0,,0,"Đường Linh Trung, Phường Linh Xuân, Hồ Chí Minh",TP Thủ Đức
10000000000.0,137,8x17m,5,2.0,0,"Đường Số 3, Phường Thủ Đức, Hồ Chí Minh",TP Thủ Đức
8000000000.0,56,4x14m,3,3.0,1,"Quốc Lộ 13, Phường Hiệp Bình, Hồ Chí Minh",TP Thủ Đức
238000000000.0,19000,161x116m,0,,0,"Đường Rừng Sác, Xã Cần Giờ, Hồ Chí Minh",Huyện Cần Giờ
15000000000.0,330,"12,5x25m",0,,0,"Đường Vườn Lài, Phường An Phú Đông, Hồ Chí Minh",Quận 12
6400000000.0,60,4x15m,5,3.0,1,"Đường An Phú Đông 27, Phường An Phú Đông, Hồ Chí Minh",Quận 12
26000000000.0,134,6x22m,6,3.0,0,"Đường Hiệp Bình, Phường Hiệp Bình, Hồ Chí Minh",TP Thủ Đức
16000000000.0,115,"5,2x23m",8,5.0,1,"Đường Hoàng Hữu Nam, Phường Long Bình, Hồ Chí Minh",TP Thủ Đức
5400000000.0,58,"4,3x14m",2,1.0,0,"Đường Hiệp Bình, Phường Hiệp Bình, Hồ Chí Minh",TP Thủ Đức
7290000000.0,60,"4,5x14m",4,3.0,1,"Đường Phạm Văn Đồng, Phường Hiệp Bình, Hồ Chí Minh",TP Thủ Đức
4390000000.0,78,"4x18,5m",0,,0,"Đường Số 8, Phường Linh Xuân, Hồ Chí Minh",TP Thủ Đức
6200000000.0,80,"4,3x19m",4,3.0,1,"Đường số 385, Phường Tăng Nhơn Phú, Hồ Chí Minh",Phường Tăng Nhơn Phú
6850000000.0,88,4x22m,2,1.0,1,"Đường Số 6, Phường Bình Tân, Hồ Chí Minh",Phường Bình Tân
4650000000.0,48,4x12m,2,1.0,1,"Đường Số 21, Phường Bình Hưng Hòa, Hồ Chí Minh",Quận Bình Tân
4350000000.0,50,"4,5x11m",2,1.0,1,"Tỉnh lộ 10, Phường Tân Tạo, Hồ Chí Minh",Quận Bình Tân
7200000000.0,60,4x15m,5,2.0,1,"Đường Bình Trị Đông, Phường Bình Hưng Hòa, Hồ Chí Minh",Quận Bình Tân
